ID,Class,Potential_Energy,N_H1,N_H2,N_I,N_F,H1_H2,H1_I,H1_F,H2_I,H2_F,N_H1_Delta,N_H2_Delta,N_I_Delta,N_F_Delta,H1_H2_Delta,H1_I_Delta,H1_F_Delta,H2_I_Delta,H2_F_Delta
1047,DR,-167.08254627,1.08856269808773,0.916995694609036,20.6784266897471,1.43980893545854,1.71627127997404,21.044715756894,2.01451153634558,20.0527392947592,1.76233143158256,0.0546998502133194,-0.118531911242367,0.017767083162866,0.0682754117034037,-0.0715854932497146,0.0368857544778791,0.0821234665057433,0.161317604271559,-0.0886684544115492
1048,DR,-167.0936051705,1.01983812223198,1.06971399116975,20.7137486053889,1.50235910881855,1.69987790605085,21.0291330144872,2.00503151035668,20.0178712464162,1.86873311025453,-0.0687245758557522,0.152718296560716,0.0353219156417204,0.0625501733600067,-0.0163933739231936,-0.0155827424067709,-0.00948002598889897,-0.0348680483430286,0.106401678671973
1049,DR,-167.0789118492,0.98508096154919,1.1627147758123,20.7511772419396,1.550318977325,1.62516366341843,21.0263770746546,1.98489387571305,19.991882066227,1.97573122469602,-0.0347571606827899,0.0930007846425527,0.0374286365506862,0.0479598685064557,-0.0747142426324141,-0.00275593983262468,-0.0201376346436324,-0.0259891801892067,0.106998114441482
1050,DR,-167.0837950211,1.06774531354504,1.05716568291323,20.7840888042359,1.57795299270445,1.50343339497704,21.0810452008687,2.00427069352779,20.0652749816928,1.98336804270898,0.0826643519958457,-0.105549092899074,0.0329115622963521,0.0276340153794497,-0.121730268441387,0.0546681262141497,0.0193768178147424,0.0733929154658632,0.00763681801296578
1051,DR,-167.0706015678,1.10197535168522,0.9367338788632,20.8246938859069,1.58367861904591,1.43449687882134,21.159873253074,1.98222756749384,20.134117159425,1.98186013110587,0.034230038140185,-0.120431804050031,0.0406050816709502,0.00572562634145579,-0.0689365161557074,0.0788280522052496,-0.0220431260339489,0.068842177732158,-0.00150791160311137
1052,DR,-167.0866827414,1.02450108113479,1.06039208880867,20.8877432930104,1.56488460285034,1.54481370392016,21.240860785024,1.89428633837427,20.0398284689148,2.08777347355823,-0.077474270550429,0.123658209945467,0.0630494071035805,-0.0187940161955642,0.110316825098818,0.0809875319500541,-0.0879412291195716,-0.0942886905101759,0.105913342452361
1053,DR,-167.0787033257,0.968717277226714,1.16784855721739,20.9575353191181,1.52618636612503,1.701400976931,21.3392613028134,1.82822996299142,19.9806871011477,2.14160194036796,-0.055783803908078,0.107456468408725,0.0697920261076774,-0.0386982367253146,0.156587273010843,0.098400517789333,-0.0660563753828538,-0.0591413677670616,0.0538284668097311
1054,DR,-167.0937484224,1.0487709185978,1.07651179368621,21.021712587626,1.47301537740987,1.77867729867389,21.4582269398236,1.85946555424341,20.1007977097494,2.03202360716308,0.0800536413710835,-0.0913367635311801,0.0641772685079225,-0.0531709887151535,0.0772763217428936,0.11896563701028,0.0312355912519944,0.12011060860161,-0.10957833320488
1055,DR,-167.0847933259,1.0858940064807,0.92173567348166,21.0907668473262,1.40987155282865,1.73287264008829,21.5090859262922,1.89678709948065,20.2966500583178,1.85928932801114,0.0371230878829028,-0.154776120204552,0.0690542597001311,-0.0631438245812284,-0.0458046585856005,0.0508589864686115,0.0373215452372393,0.195852348568483,-0.172734279151946
1056,DR,-167.0948313408,0.99834122547498,1.026181791788,21.1808769729773,1.34337737964879,1.73813971123795,21.4630892568529,1.8842435502822,20.2976602089921,1.85187750605961,-0.0875527810057199,0.104446118306336,0.0901101256511119,-0.0664941731798576,0.0052670711496563,-0.0459966694393508,-0.0125435491984496,0.00101015067427923,-0.00741182195152335
